tweet,label
obi ụtọ ụbọchị ọmụmụ  ị ga  ebi ndụ afọ ọhụrụ gị nobi ụtọ na ezi ahụ ike thanks for been a wonderful friend dear,1
ibu onye imo or abia,1
nne kedụ ife nemezi,1
hehehehe nwanne okwa ihe m fu oo ka anyi na e nene,1
o nwee ife di iche from egbé na égbè na onye ji égbè na agba égbè and onye ji ego febe ego onye ji égbè agbawa égbè kilibe doings just negodu doings udili ife a naeme na movies fa ncha so cha na doings asa anyi na anwulu my doings okwa m tuo o kpọwa m zubbys,1
ada asi ndo na afia ogwu and adighi akpo police too,1
na odogwu gi nile a ị karị go kwanu egwu na,1
lmao puta m nuzo biko,1
mkpuru nwa nyem mkpuru mmiri na,1
nsogbu adirọ ọ kwa copy and paste ka anyị neme na tuwita,1
o na enyem mana onaghi enyejucham afo ofuma,1
orozi tata ka eme the arrestozikwa ofu tata ka oputarufa wee kpoba mmanya ozigbo how everagutaa ife nkwuru na news,1
sister nneka taata bu ubochi uka,1
ego ole ka mama udoka sị ọna ere ichafụ isi ahụ,1
buru chineke   on,1
ana no na etiti river niger na enwero value,1
oge obinwanne eruola bia ka gi na  noria,1
na owerri i dey o ife di mma kedụ mbosi anyị ga eje nke mma ejima ihitenansa ga taa azụ ndu,1
illblissgoretti ebemsi  042 coal city state obodo ife neme,1
ego aga eji settle umu boy 5,1
i kewesihu i kwu okwu di otua ma ichoro i gwasiri nmadu okwu nasusu igbo,1
kedu ife neme ndi mmadu sef,1
na mkpa akwukwo oh,1
e sokwa onye ji ego me debate,1
onye ori utaba by   adanliukwuanu nwachiemerie   08092221067,1
chaleonye nkuzi pd,1
nke ezigbo kwa lol,1
e nu go di nwanne,1
iji m egwu egwu,1
osisi ka ibe ya ogologo ka ya ahu uzo,1
baba e no kwa yaekwe ka na onye mara e be si fuo ihe e dere,1
np ndiochongalaoko  anyinoria na oge ndigbo,1
okenye anaghị aka nka negwu ọ ma agba,1
mba awughi m okammuta nihe gbasara okwu igbo ma na ihe gbasara okwu igbo naamasi m nke ukwu nke a mere ka m tinye uchu were muta agugu naedide okwu igbo ndewo,1
afọ 2020 ne zị anyị na ndụ mmadụ bụ ọfe nkụpụ nọrịa cọrọna na kwegbụ mmadụ dị ka ọta pịa pịa sị ẹ gbụ ịjị,1
odi ka ima ru na abum onye igbo,1
o na amasi ndi igbo iji mmanya mezuo ekpere  eloka umeh,1
o ginwa bu gf m ma ndi bee m na obodo mu nabatara,1
umu igbo e kelem unu onwere ifem cho kanyi kpa tata ufodu umu agbogho anyi choro ka ahu ha dika kpakpa ndo kama ha ga ego ezigbo ude ga edozi ahu ha me ka odika efele nkuwa ha ga goro akukota na eme fa ihu fanta okpa coke biko gwa nwunye gi oyi gi ma obu iko gi 2,1
ife nkea ọ diro gị egwu,1
nwa afo udo,1
obodo oyibo fitili gi ofumaanatakwana naija,1
naanị ose nke naachaghe anya aghụghọ 1 of nigeria,1
amulu onye na ego   abuja area1,1
onwe hia ima,1
ọ banye ịbịa kwuo tithe,1
obulu ma di obi adikwa nwanne otego d obi lewalum mana kam na emegodu nkea na eme fess ubochi nta ruzie anyi achuo ya na owerre nchi,1
nnam ochie okpu adirokwam nisi aga àmà ife emee ifea kee maka nwam nwoke na ndi ibe anyi,1
ronaldo onye isi nchụàjà,1
ibata ebe ana eme oriri enwe ndị bịara ife nsị ime too much agwọrọ gi ukwu aba shoe,1
nwanne mmadu ha amaghi,1
akuko oburo siso serious maa ita bone or mean,1
nwanne bia kuoo lonyea egwu,1
ihe àgbàtà na ụzọ ete kà but we are getting a point from this game,1
ezigbo nkų icheku,1
have you seen an igbo market womans phonebook contacts before names are saved like this 1 amaka okporoko 2 uche azu ndu 3 kc abacha 4 nkechi crayfish 5 chika anu ewu 6 ndubuisi afo anu 8 nonye tomato 9 tony beans 10 ify garri 11 nkiru okpa 12 adanma ogiri okpei,1
lolz ndi ozubulu,1
nna eh okwa ndi nele cooked corn o,1
ordinary village youth president post sef ndị mmadu ji ya arụ uno o bulu pg,1
ije ya dị ka nke dị nwanne nye maaah,1
i ga emenwu kwa ife so na i no na bed m,1
anyi naenye nsogbu  enugu nigeria,1
nne afa gi obų nkem,1
ka mjụọ elee ihe ọ chọrọ ịji ego ahụ e mee,1
no power for the past 3 days  okwu ọgwụgwụ okpounu nnewichi nnewi,1
odogwu hapu ihe a o kwa ka nwoke nwere ike na a function ofuma na obodo a,1
onye pụta ọ kọọ nke ya okwu a na aga oburo na twitter ka anyị nine nọ mgbe ọ setielu nya jee kpọta nwanne ya nwanyị kpoje ya boy,1
kedụ ka ị si mee sir na ezigbo ọrụ biko ka anyị mee ka ozi ngbasa ozi  gbue ndị mmadụ site nasụsụ atọ bụ isi ala,1
nwoke na gba egwu   jesona_films  obe enugu nigeria,1
ahia onye mala anya ya ka ona azu,1
kedu ehen kpata kwanu nka kedu ihe e de eba,1
i trust you nah anyi ga eme ya ife mens na nkpor junction ka omalu ka isi kwado,1
guy lapu okwu muwa alago,1
honestly though odika the guy enwero ndi na enye ya advice the recent tweets na agbapu ya afo,1
udika mmadum gbaalu aguu mmadu iri na akpa akwughali kemgbe unyahu ga erikogodu party jollof as na afu ebea,1
imali ya ofuma onye egwu,1
elu ohafia abia state,1
hahahhaa ima ihe mu na ekwu,1
hei nekwa onye nkwa group oo,1
ngwa rest well,1
abu onye na ego but mma nwoke ooo ayi kana cho ya bu ego,1
ndi bem deje,1
obodo benin city kedu maka ngi wa,1
otu onye pls gbasasịa ụgbụ,1
welcome to 2021  ahia nkwonta nnono oboro ikwuano lga abia state,1
eche m naasiri na ôji anaghi anu asûsû békéé whats going on here well iseeeeeeh,1
ka m naagwa gị,1
kowaa ihe i ghotara bu hate speech,1
amurum ụbọchị wednesday nna,1
oge ndi igbo na magicfm 1029aba,1
its still yall talking about nigerians and their love for fake humility ngwanuo di ka elu de nbosi oneyunu ana e kwuyeli ka nnunu ndi anya ufu,1
akwa nelu ihe gi,1
udo di nwannem,1
1atuchasiba akpikpa di na aji onye yi aji agbalu oto 2 aka na aga notula mgbenine oghutaghi ahu oghuta nsi,1
ozi maka corona virus nke enyere na asusu igbo,1
business dazia osi na agwo onye amuma asi nö uncle na village,1
you rushed the soup na nwayo nwayo ka eji eri ofe di oku,1
akuko ndia nwelu ya grade one na ibe akwa every morning ma haa na eje school,1
ọ di egwu eri m the akpụ ofuma,1
celebrate   anyinoria na oge ndigbo,1
echerem na nkea di iche na kerosene mangonke anyi na akpo kerosene mango na enweta obele uto kerosene tinyekwara na o na ebu ibu karia nkea,1
no mmanyami pawpaw nwannem nwoke e na enweta oweghi,1
ego eji luo nmaya furuefu,1
ka mkpuru obi ndi nile nwuru anwu na agha biafra zuru ike na ndukwa            agha adighi mma,1
ndo nwanne m mana oburu na ihe mere m akpatabero ego bu maka mu ga eme iberi ibe what will be will be madness take over men,1
amarom na onye ukwu ahu but onye ebonyi state ooo,1
enwelum plug ụmụ miyanki one ka icholu nye gị number ozigbo,1
amam ife bu nsogbu gi nwee obelle ndidi kam nyekwuo gi some apparatus for your morning fiofio,1
because your indomie don quick no mean say who dey cook beans dey lazy onye tocha kpata ego ochere ibé yà,1
ozugbo ozugbo dont waste time hapukwuo ewu umunna  ga akpunye anyi nke ahu di na okwu agwu ya,1
otu onye tụọ izu o gbue ọchụ           port harcourt,1
chia so obu nora ji gi na oru my guy okwu agwugonu,1
ndị gen mechanic bunu ike oga jude bụ landlord na nkwelle nwee lexus 330 and honda accord,1
lmao nne ka m jee makuo akwà m biko echi bu orù ogbaghara nke ezigbo ya bu echi ka o ga akpotu ebe a otutu ndi ga a kpasa ya a noghi na tl ugbu a,1
ọ ihe nwute na anyị nọ obodo dị iche ịche ma na aga ama ife emelu nya bụ ife daddy chimdi,1
biko kee onye ebe ibu,1
ọkwu ònye amam ife chọọ,1
ego isatara nakwa di gi abughi nke gi irie ya obu oshi oh akam bukwa abuchi igbo michael aka ezenwata 1 na festac town lagos ndewonu,1
anam echeck my stock cards and akwukwo ndi jim ugwo biko,1
e say console  onye na etizi the tummy akwa,1
sị ya cholu gị ofu nwa calabar,1
kanyinoria oge ndigbo,1
ndi man utd gini mekwara ta  obuna ogbuisi amaegbu obuna mma adiro nko,1
nna ị chọọ ịchi ọchị i gaa google translate ka ọ sụalụ gị igbo,1
onye nwere nti ya niru,1
nnam odogwu hụ ụzọ gị akpụkpọ naacha,1
ka m sipute osikapa nke a i am coming oh,1
ọnwelụ bail pant batalụ ọfụụ nogbe uche gị ọ dị ya,1
chai nekwa business onye bu ukwa bata canada kita ga etiwa besides ukwa gbalu kasa na afia kita,1
iwu kwanu onye,1
e si gini kedu ka omume mmadu na izu ori si buru ofu ife,1
ije uwa bu mbe mbe ije uwa bu anaeme odi ka ada eme mike ejeagha,1
aha m chọta m taa mma onye ji asụ dịrị ya nkọ,1
now playing onye onu by ogbogu okonji,1
eziokwu ngwa kuara onwe gi aka,1
ramsey noah mepere akwụkwọ na nke a,1
ema oz ná eme ife ndị ọdogwu,1
ngwa ka anyi kubazie egwu ogene,1
kedu obodo gi,1
every time prophecy like onye na atụ aka wo,1
eclipse ogini di ft eva alordia video,1
my brother somebody ji mbo otu onwa mu eme nye anyi tata nri nke ubochi anyi,1
onye ji gi na oru,1
dị anyị kedụ obodo eme the do,1
ị chuwaleh nwudee bụ onye chiye vukwe ụzọ nwude madu a gbahu ọsọ ghalu chieya,1
lol afam ọ gị bụ ihe a ị bụkwa baby boy maka chi,1
afam bụ onedibe david ill be attending  anam ere akwa na akpụkpọ ụkwụ ụmụ nwoke ka anyị nwee n ogbe,1
onwere ike oh onye kwánụ ka íwú,1
gwam gwam gwam gwam ihe buru m uzo taa oji,1
nna eh onwe nke ama uma eme,1
as nzuko umu nwayi,1
rue mgbe ebighi ebi,1
okro adị etokalị onye kụlụ yakama agbajie ya ọnụ,1
lenu ihe love neme ije love,1
my god will keep blessing you for me  ngwa jiri nwayo soro kwa nwa afo ibe gi azu,1
hahahahaha chai nne okwa ezi okwu,1
ego di nwanneee,1
mmiri amago eefi nnaya,1
ogini na eme here,1
nna ebee ka ife nkea neme,1
biko onwe go ònye akwa tu lu,1
enwero mana  bụ onye sị mụ na ọnọ agukwu you no tell me na,1
nwanne in phynos voice ihe nile wetara ego bu oru,1
igwe odikwa very simple,1
oburo so  ma ka esi akpo mmadu,1
odum onye spare parts nwanne ga anyi nwe na mgbuka from there anyi atù down to alaojii  boys nukwa ikoku na agba mbo ihe ego puts eme onwedii,1
seems like this postexercise food aburokwa sọọsọ ndị ekwueme square neme the thing etinyere m isi na ojuelegba dị na gwarinpa ndị yicha ma jersey ma joggers karịa jụọ one of the guys o si m na ha sị workout nna ifụ ụdịrị ndị ndị a nama,1
chaaaaiiiiiii nwa mmadụ a maka nwaoma akwa ugo,1
na nri yes oh,1
onye nwuru akamu o na cho toothpick onye battery ya foro one bar o na gba game onye no na keke o na cho seat belt odumeje dey ment,1
site nọnụ gị ruo ntị chukwu ru kwa ọrụ dị na ya oo ka uche ya mee,1
onye ije  where you dey,1
kedụ ihe chi gị mere gị,1
nwa afo awka ngi kwanu,1
ife anyị naeme bụ ife mmụọ onye anaachụlụ bụ oke mmụọ,1
in other words ngaghari ka eji ele nwa mkpi,1
obiora idi ka mmiri oku omugwo ije nga i ga put a ezege beta bribe your uncle,1
reminds me of oliver de coques song onye na amu iti okpo e gae buru uzor tie akpa aja i tisi akpa aja e ga achor onye e ga eti gbu,1
onye nkuzi pls,1
aki onu abughi njo,1
gi negbu oge oh,1
ịchị ana eme afia ọlụ,1
lere ruo ebe ahu odighi nso,1
mazi somto ututu oma bikonu enweghi m lke eweputa ihe onyonyo make ihe na eme na awka anambra state maka na amaghi m ka esi eme ihe ufodi,1
onye mere nwa na ebe akwa erica eez that you,1
mpa chimdi achọm na muna gị kwu,1
inu ka igbo ji eri okwu daalu maka mbo inaagba ikwa do inu na asusu igbo,1
ndi otu gi,1
ke nke ina eme,1
nkwa chukwu kwelu ndi enugu statenkea banyesii,1
np no c ompetition  anyinoria na oge ndigbo,1
lee otu esi edobe anya ị ghala niyi ime ya ihe ọsọ ọsọ obughi oge waste,1
nsogbu dịkwa ọsọ a bụ nke onye maara nwanne ya ya kpọrọ wee naagba niihina agwọ nọ nakịrịka,1
okwu ndi guy,1
nkea bụ ezigbo okwu o needi nkọwa,1
for ndi obodo  nke a bu nke anyi  callme_frodd   gra onitsha anambra state,1
jee luo nwanyi fess enyezila nwadiala m nsogbu biko,1
florence nwanzuruahụ nwapa nke ana akpọ flora nwapa bụ onye igbo nke na ede ihe nderede na akwụkwọ,1
umu obiligbo  okwu ba na ego,1
kedụkwanu the full list a chọrọ m ịfụ aha m bikonu gosi m ya,1
okwa eziokwu ndi enugu na eri ya kalia ndi anambra mana ndi anambra nwere nri o,1
pulisic onye egwu,1
otu nzọụkwụ notu oge,1
amara onye kpatara ya,1
nni dị mma ofe dị ụtọ kedụzị ife gaeme ka ọbịa rapụ iliju afọ,1
pay kwa gene gị abụ nke prince charles,1
emeka o bu gi,1
e zoo m ọnụ wee kwue ya,1
onye di ndu gbalu first,1
o si mgbe obi na asa ahu na afo i havent tried it before shaa,1
onwé gí ìhè karịrị akụ,1
hehehe afugwom num gi nwa afo igbo,1
ndi a amaghi etu anyi si kwado   luxury city hotel,1
aru gi choro ego,1
nwoke ọbara dị obụla nelu obere ihe ndị a na  ewe oke iwe na ihe ọ bụla,1
wit     onye ukwu,1
o ezi okwu ka i kwu lu,1
di boy di nma ikponye ndi mali,1
floating on money mụ na gị a nọrọ ebe a naachụ salary,1
foden dey rw ife na eme,1
nna soro gi ga ebe,1
osi teaching hospital ndi general hospital kita neenye ogwu almost free,1
ozo kwa onwero kwa oh ije ebigo na,1
aga na eme nu,1
destiny ị kpelala ekpere gị nụtụtụ a,1
aghotaghi ihe ha na eme sef soso aki onu na ndi otu ya ha anughi ogu kam once,1
onye isi nwunyelum ono,1
mba ooh amam ihe nji wee kpo ha afa,1
ma i nwere enyi nwanyi okwaya,1
biko ka m juo gi kedu ebe i siri nwete ihe edemede nke nwere kpom elu na kpom ala nke di nekwe nti m naede nani dika nke ndi bekee,1
onye ji ihe nwata welie aka elu aka rawa ya ohaghi iwetu ya,1
lekwanụ ede na mmanụ ezigbo nri igbo naenye ihe ahụ chọrọ,1
ogwurum ike ife eji acure boredom,1
np egwu m  ft  cc,1
afuro onye aloolu,1
ekete ekwupu ịke,1
we dont want violence anyi anwugwo nnukwu ndi ozo nwutukwanu,1
e go sweet una na ndi ọrụ oyibo,1
a gwagokwa m gi,1
ogini di what is it,1
obara na mmiri no dey mix up     orthon palace hotels ekwulobia,1
zoba isi onwe gi maka emesia i si na akowasiro gi onye obuna na isi ya,1
159 containers tubata ta ofu gbu lu mmadu na constain mana nsogbu a dighi agwagom timothy nokusi nwu alomo a nya trailer omaghi anu,1
farming clara onye ebe ka ibu,1
ebum ego igwe,1
kelee m noge naadịghị anya ugbu a when  don red,1
ekweremadu  frank nweke  ogbonnia onu  chris ngige  stella odua  kingsley moghalu  oby ezekwesili  we have millions biko,1
o nwere ndi ga akwa drum that early morning sef tupu ha aga gbue ntu,1
chris mmadu abuo gini na afio  jay pls go and push dem to dance,1
umu obiligbo ne ti kwe egwu,1
as in eh ego nakpali mmadu,1
nne i dịkwa nkwadobe jee chọta visa ozugbo ozugbo ka emmy japan gbata gị ticket,1
bia kinsili onye life ke ubochi igba nkwu,1
gwazikwa ndị yardị ùnu ọ fọdụrụ otu elekere,1
nna lota ulo echi biko ego m a gula na okigwe a,1
nwanne ụbọsị dị oyi ana akwado mass mgbede,1
lolezigbo adi egwu egwu na main road,1
nwannem ike nka guru m i shock,1
kedụ nke bụ na soso ya enwero zi time echekwa nọ ife akparu ofuma posh,1
eziokwu bu ndu tụtụ niile,1
hapu ife edere na moto banye moto aburo maka nke edere ambulance muru kwa anya,1
nke anyi nwe ka anyi ga eji me nke anyi,1
chai  ndi ichie man city ji ndi umuazi watford na akpa amu fa tatawere ji fa neme iparara  ife nka ehn were ka osi di o   abum onye,1
anugo m oyibo ndi hr taata  make i go home abeg,1
mba kwa o bu onye nkem,1
nwanyi awka ga awukwa gi na ala las las ooh hapukwa ya ka ogawara onwe ya ooh,1
thompsonforreal and hottest boi  je gwa ndi yard unu  nkpor,1
ukwa quaker oats masala any swallow not eba ji akwukwo nni,1
loool 9th mile okpa otego nnoo i am eagerly awaiting my okpa r u sending it via konga,1
ndi obu akpa eli ozu,1
kedu ihe mere ni,1
limca nji ata akara ọkụ na bread mgbe ahụ na ahịa onitsha ochanja by ahịa mmadụ eke,1
o nyere gi 30 e nye ya 50,1
onye awoli ka agbaa,1
gaa gwa ndi isi obodo gi,1
nezianu onye nna,1
i kegodu ezigbo nkwụcha,1
ngwa putia the okwu off,1
mbanu nna a nke a bu ukwu crocodile crocodile toes,1
egwu by  ft  on  w,1
ngwa bia welu,1
mụta ihe ọhụrụ kwa ụbọchị,1
o bya adiba mgbe m natalu a no m na village with no network for internet banking icholu ije gbata fake nkwu ocha ok oo,1
naazaghachi    retweet dị ka nke a tweet ma soro onye ọ bụla nwere mmasị ịzaghachi  igbo,1
onye nkụzi ọdọakpụ ihe a bụ ichaka,1
negodu ka ọnwa si eto m akpịrị ebe a im missing nnewi already,1
nwanyi osina obere obere,1
kedu mbosi igbo lagos twitter ga nwe nzuko ka anyi nwenu nzuko,1
ọ di ezigbo mkpa,1
ka mgusiri okwu ntinye gi enwere egwu bidoro ikpo nisi mu otua ka osi agu  nne akpoazaa ka ike gi bu akpoazaa ka ike gi bu akpoazaa ka ike gi bu ooooooooooo,1
aka mba iwu ibu abu anu ike,1
ndị mmadụ ka na agbako ébé a,1
manchester city iwula nkata gbunye ndị liverpool opu goal anọ an asata gị otú na yah ndị liverpool kedụ ka aha dị tatah,1
onye na uche nke ya,1
iji ya gbam,1
enyiaaa biko gbalu ogwu gi nuo anam eme fasting e anya ofuma ihu na aya na cha m ọbara ọbara,1
ego olee kwanu bu gate pass charlton kwanu 75 naira esue gi stamp na aka ibanye nime izuru bottle small stout wèrè highzia daputa dance floor,1
nke bu eziokwu bu na afo a adigho easy at all,1
box juru ebe nile,1
people should let ozo be biko hapu nu ya aka oh ejim aha chineke na arioo oh,1
umu asa no mma mgbe papa oringo no na ochichi umu asa na agbasi ugboala nebi ndu mara mma na anata thanks for coming ubochi friday obula ngoment house mana ugbua enweghizi thanks for coming make umu asa  sonso ndi agadi nwaanyi bebi neriju afo na goomenti a,1
shop kwa nke ogbo ogwu kwa  odogwu biko alaputakwanam biko ozo kita imegide ifea onye enyemakam noo na dis app echee na ife uwa ezugolum oke,1
ndị bu aki bịa ahịa eleteghi ego ọ bụrụkwa ndị bu ichere,1
ndi akwadoro nye oku,1
calm down onwa ga ebili anyi okwu aa,1
head aunty onyi isi ulo,1
uncle okey na willie na azọ onye ga agba onye nke mbụ,1
onye ruo oru orie nri   nike lake resort enugu,1
mbà ịtụ ngwa,1
ilu bụ mmanụ ndị igbo ji esulu okwu,1
iwelu ezigbo efe,1
ndị mmadụ naaga nana lagos biko ime ka loading ọnụ,1
ofu araa eji naka ka abuo di nime breezi,1
password nọ ebe ahụ,1
ekweghikwa m na nkea onye mekata ghalu nwanne ya enyere ya aka,1
ejikwala m ya egwu na mens them kwụọ m ego m emezirim na inwere mens ehh ka anyi putawazia ehh ka anyi mewezie ihe dinaya now ehh abulo taa ka anyi guzie ehh ana m eme ihe mens nah iche no so gi nwa na eme ihe mens taa enwem mens nah biko kwụrụ m ego m tupu agbapee ọbara,1
ha si na ebu onye ntu,1
meet onye amuma ik  ka onye gi ode eshi,1
kedụ ụdị ncha ọbụ biko,1
nye ha address gị ka ha pụkwụte olịlị,1
nne ọ kwa ị ma na combo mụ na gị gaadị very wogged,1
buhari ogịnị ne me onye nka ọ na chi ọchị ka ewu ha tinye noku oshiomole  collect corona v free of charge nna,1
gini bu egwu mmiri,1
nwanne kedi ife me akant gi,1
because asusu igbo na ato uto na onu m mehn m wete igbo m mixitu ya bekee o na agakwali ka,1
lol akamu etinyere obere milk,1
nodu ofu ebe,1
egwu si na mmiri ka ị naajụ,1
lolll ngwa dee nke gị,1
fa na akozi maka ezi na ulo,1
o nwero onye ma isi bu eze,1
ọ di ka  etinyego aru there,1
onye gba oto adighi etinye aka na akpa,1
mba o na di na nylon,1
ịga arụ li ọrụ anyị na arụ when boys dey sleep some men dey for street,1
nwanne ana akukpoli low key màkà nà expensis karịrị  dị,1
jigida bu okwu anyi bitere naka ndi hausa,1
nwa obiagu di kam,1
e say na full console nke ps3 ka o bu nke ps4,1
onye koo mkpa ya ebunye ya meetingnkea bara ofuma,1
i gaana kwa ulo ekeresimesi,1
cy a biago ọzọ,1
kindly provide us with street sign post atleast in onitsha kedu ife unu jidu ego eme ndi ochichi ndia agha odiegwu really,1
